frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2527039.196708,306477.000000,65069.541615
4,2284922.672140,303099.000000,21706.445932
8,3072845.732583,302549.000000,54078.765130
16,4547151.734585,295345.000000,185410.845573
32,2596106.279234,304197.000000,2997.657419
64,4454326.547942,302180.000000,1385.484392
128,4543921.375795,293708.000000,198175.047930
256,4237874.985817,287196.000000,288955.472907
512,2642502.480728,286188.000000,25008.814726
1024,3967447.333354,298384.000000,167758.753387
2048,6470554.429422,291937.000000,567339.679071
4096,4068121.519197,307273.000000,1218989.750294
8192,3446884.238594,199340.000000,1153500.257433
16384,3993632.225787,306616.000000,1031930.769466
32768,4401677.232458,304234.000000,2233983.861633
65536,176695.328942,39551.000000,0.000000
