frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2977508.703482,302829.000000,27599.492840
4,2657985.818058,273756.000000,22232.031126
8,3067765.157120,297208.000000,80311.380788
16,2098070.685409,292027.000000,288586.099986
32,3760762.394202,299135.000000,131477.914967
64,4036517.693866,301886.000000,361244.884978
128,3980914.060527,300542.000000,316717.539069
256,5394948.806872,306582.000000,160356.120800
512,4668662.164543,305629.000000,407466.822712
1024,4243660.847067,299019.000000,721140.512766
2048,6037776.029301,294099.000000,570433.504259
4096,2806582.903310,283467.000000,943361.882710
8192,7157479.455216,296249.000000,2802739.127052
16384,6128517.281370,304632.000000,2976115.771444
32768,2004245.229088,163700.000000,1317795.554161
65536,1485963.674614,110221.000000,0.000000
