frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3069574.994902,283759.000000,0.000000
4,2236832.276010,219752.000000,0.000000
8,2782637.840810,285234.000000,0.000000
16,3571412.917516,296960.000000,0.000000
32,3098000.428297,292927.000000,0.000000
64,4514726.483546,296046.000000,0.000000
128,6407843.632521,261540.000000,0.000000
256,3089160.082864,258186.000000,0.000000
512,5727489.511806,303837.000000,0.000000
1024,3857281.696471,272727.000000,0.000000
2048,6037303.489403,296011.000000,0.000000
4096,3516359.320941,242451.000000,0.000000
8192,3433873.505254,268519.000000,0.000000
16384,3270533.100300,182481.000000,0.000000
32768,10570386.691473,303729.000000,0.000000
65536,9133552.276606,210320.000000,0.000000
