frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1781669.989799,184645.000000,7370.926604
4,1583030.256396,188536.000000,8919.198731
8,3089029.392702,266908.000000,41565.000000
16,3955630.351680,303055.000000,34995.264865
32,3594948.453565,303017.000000,50187.664331
64,3886648.437519,304151.000000,199540.954476
128,4418438.503982,301253.000000,296414.401391
256,4098923.211817,302318.000000,239673.738493
512,5618650.989806,306739.000000,540836.948600
1024,4733769.914554,307200.000000,495875.466751
2048,5107247.328484,304663.000000,563789.837283
4096,4692471.884841,282925.000000,1332860.202166
8192,3929090.564849,300232.000000,1184869.583295
16384,2230461.372488,161036.000000,1345255.349450
32768,8255861.988825,305115.000000,4733719.645596
65536,5540990.217009,185579.000000,4849893.257311
