frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
2,205248.520194,128144.000000,319938.961230,30969.000000,238713.169423,49253.000000,198770.191709,84871.000000,212477.177577,127711.000000,205248.520194,128144.000000
65536,139711.861039,122897.000000,346626.208221,46592.000000,360602.061500,68328.000000,139660.687450,122897.000000,139643.248799,122897.000000,139647.152896,122897.000000
64,186654.392386,96913.000000,201009.052321,47665.000000,190346.952608,48263.000000,180442.417788,96913.000000,185648.933754,96913.000000,186654.392386,96913.000000
32,279605.581028,167120.000000,322848.349328,46483.000000,302467.183346,59581.000000,285550.625478,101033.000000,300515.065092,145081.000000,279605.581028,167120.000000
256,227331.653632,145551.000000,364039.768343,39125.000000,304463.206536,44207.000000,303758.255657,43718.000000,240583.189799,81659.000000,232561.340592,145551.000000
4096,224255.538114,111182.000000,325520.492466,31476.000000,308649.908362,37988.000000,314057.283725,35692.000000,302136.722343,45731.000000,289263.824525,68183.000000
8,212521.356254,146898.000000,246484.470574,32474.000000,210544.927172,48525.000000,217664.900877,64931.000000,215284.044722,135984.000000,212521.356254,146898.000000
512,371900.577066,208260.000000,648181.695044,50953.000000,632981.817898,63040.000000,535318.208842,65372.000000,504226.409520,69674.000000,433993.234384,117201.000000
4,229178.870193,194363.000000,524405.954572,62868.000000,500699.780169,76125.000000,439529.150567,98406.000000,317220.823188,100584.000000,229178.870193,194363.000000
1024,323179.642872,159521.000000,962977.151535,65173.000000,810218.070985,88973.000000,791571.162657,88973.000000,759143.756005,100890.000000,423994.406806,135517.000000
2048,378133.705940,233686.000000,626389.279020,66177.000000,624161.421378,66177.000000,599851.160187,68257.000000,432042.762298,102941.000000,378134.496802,233686.000000
128,293937.374253,198486.000000,557126.021225,56176.000000,527284.328432,65474.000000,453488.702995,81124.000000,358508.871659,150564.000000,293937.374253,198486.000000
16,404481.515939,259566.000000,841722.633768,67866.000000,751634.758917,90519.000000,565911.647340,121515.000000,399435.766244,189700.000000,408471.531276,190763.000000
8192,648574.882127,207659.000000,1008362.896796,125151.000000,1026793.525340,125151.000000,967929.040563,159238.000000,962092.345779,159238.000000,953662.859031,159238.000000
16384,747175.355510,248642.000000,2134951.911862,92741.000000,2144560.028544,115616.000000,2147915.380579,115616.000000,2107610.613204,115616.000000,2006670.486745,121190.000000
32768,1540182.847582,243611.000000,2357462.422994,119803.000000,2386017.115632,119803.000000,2381210.740317,119803.000000,2324571.487692,119803.000000,2249566.381873,127123.000000
