frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
8,115606.850710,87933.000000,115607.295596,87933.000000,115606.850710,87933.000000,115606.850710,87933.000000,115606.850710,87933.000000,115606.850710,87933.000000
64,97801.702286,64664.000000,98385.538465,64442.000000,97801.702286,64664.000000,97801.702286,64664.000000,97801.702286,64664.000000,97801.702286,64664.000000
65536,322807.970399,116966.000000,333406.451470,90878.000000,322805.177991,116966.000000,322807.970399,116966.000000,322807.970399,116966.000000,322807.970399,116966.000000
2,126889.620513,92181.000000,126889.620513,92181.000000,126889.620513,92181.000000,126889.620513,92181.000000,126889.620513,92181.000000,126889.620513,92181.000000
32,167431.349472,124274.000000,177876.868628,124274.000000,167431.349472,124274.000000,167431.349472,124274.000000,167431.349472,124274.000000,167431.349472,124274.000000
8192,262898.152614,94157.000000,259298.737033,94157.000000,262898.152614,94157.000000,262898.152614,94157.000000,262898.152614,94157.000000,262898.152614,94157.000000
256,279746.243142,160730.000000,278002.665874,119734.000000,279760.630763,160730.000000,279746.243142,160730.000000,279746.243142,160730.000000,279746.243142,160730.000000
32768,262087.450489,80069.000000,243519.608416,70554.000000,262087.450489,80069.000000,262087.450489,80069.000000,262087.450489,80069.000000,262087.450489,80069.000000
4096,302255.994984,168643.000000,375887.025843,136675.000000,302255.994984,168643.000000,302255.994984,168643.000000,302255.994984,168643.000000,302255.994984,168643.000000
4,272393.696777,209325.000000,264851.466167,132242.000000,272393.696777,209325.000000,272393.696777,209325.000000,272393.696777,209325.000000,272393.696777,209325.000000
512,292359.869435,181830.000000,348755.270458,168308.000000,292359.869435,181830.000000,292359.869435,181830.000000,292359.869435,181830.000000,292359.869435,181830.000000
1024,199958.500429,122181.000000,216279.697216,115575.000000,204409.806355,115575.000000,199958.500429,122181.000000,199958.500429,122181.000000,199958.500429,122181.000000
128,245716.916337,168975.000000,262199.038787,120022.000000,261607.786073,133031.000000,245716.916337,168975.000000,245716.916337,168975.000000,245716.916337,168975.000000
16384,298516.130732,172240.000000,366767.099160,172240.000000,298516.130732,172240.000000,298516.130732,172240.000000,298516.130732,172240.000000,298516.130732,172240.000000
16,470749.228166,213859.000000,560861.312246,191637.000000,470749.228166,213859.000000,470749.228166,213859.000000,470749.228166,213859.000000,470749.228166,213859.000000
2048,432384.514709,384618.000000,6753639.433088,333048.000000,432384.514709,384618.000000,432384.514709,384618.000000,432384.514709,384618.000000,432384.514709,384618.000000
