frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
128,241598.622032,109249.000000,241598.622032,109249.000000,241598.622032,109249.000000,241598.622032,109249.000000,241598.622032,109249.000000,241598.622032,109249.000000
256,391100.915725,192386.000000,391100.915725,192386.000000,391100.915725,192386.000000,391100.915725,192386.000000,391100.915725,192386.000000,391100.915725,192386.000000
2,78374.385873,27765.000000,78374.385873,27765.000000,78374.385873,27765.000000,78374.385873,27765.000000,78374.385873,27765.000000,78374.385873,27765.000000
2048,483950.536938,247760.000000,821770.894009,94575.000000,830223.854332,116913.000000,484950.698050,235385.000000,483950.536938,247760.000000,483950.536938,247760.000000
8192,521005.072606,274534.000000,1191949.348442,189291.000000,1284433.942258,199406.000000,521005.072606,274534.000000,521005.072606,274534.000000,521005.072606,274534.000000
8,352387.099327,253799.000000,352387.099327,253799.000000,352387.099327,253799.000000,352387.099327,253799.000000,352387.099327,253799.000000,352387.099327,253799.000000
16384,573987.162581,114801.000000,632797.668904,84433.000000,699970.137650,84383.000000,699970.137650,84383.000000,573987.162581,114801.000000,573987.162581,114801.000000
512,282761.635817,149728.000000,282761.635817,149728.000000,282761.635817,149728.000000,282761.635817,149728.000000,282761.635817,149728.000000,282761.635817,149728.000000
32,281376.394079,118000.000000,301757.473846,118000.000000,281376.394079,118000.000000,281376.394079,118000.000000,281376.394079,118000.000000,281376.394079,118000.000000
16,254174.888144,160395.000000,254174.888144,160395.000000,254174.888144,160395.000000,254174.888144,160395.000000,254174.888144,160395.000000,254174.888144,160395.000000
65536,372664.121089,128173.000000,929471.590998,93430.000000,929471.590998,93430.000000,399991.479215,127101.000000,372664.121089,128173.000000,372664.121089,128173.000000
4,398609.922453,225376.000000,398609.922453,225376.000000,398609.922453,225376.000000,398609.922453,225376.000000,398609.922453,225376.000000,398609.922453,225376.000000
32768,289631.569623,129785.000000,287778.132696,129785.000000,289631.569623,129785.000000,289631.569623,129785.000000,289631.569623,129785.000000,289631.569623,129785.000000
64,287400.054327,182175.000000,287400.054327,182175.000000,287400.054327,182175.000000,287400.054327,182175.000000,287400.054327,182175.000000,287400.054327,182175.000000
1024,643477.067528,279161.000000,643477.067528,279161.000000,643477.067528,279161.000000,643477.067528,279161.000000,643477.067528,279161.000000,643477.067528,279161.000000
4096,555424.325596,114835.000000,573042.290783,114835.000000,560205.455729,114835.000000,555424.325596,114835.000000,555424.325596,114835.000000,555424.325596,114835.000000
