frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
16,233126.228677,149441.000000,233126.228677,149441.000000,233126.228677,149441.000000,233126.228677,149441.000000,233126.228677,149441.000000,233126.228677,149441.000000
64,269421.739707,207241.000000,269421.739707,207241.000000,269421.739707,207241.000000,269421.739707,207241.000000,269421.739707,207241.000000,269421.739707,207241.000000
32,191996.961674,114228.000000,191996.961674,114228.000000,191996.961674,114228.000000,191996.961674,114228.000000,191996.961674,114228.000000,191996.961674,114228.000000
128,184756.722727,119617.000000,184756.722727,119617.000000,184756.722727,119617.000000,184756.722727,119617.000000,184756.722727,119617.000000,184756.722727,119617.000000
16384,543837.670096,240505.000000,543837.670096,240505.000000,543837.670096,240505.000000,543837.670096,240505.000000,543837.670096,240505.000000,543837.670096,240505.000000
2048,162036.528891,40090.000000,162036.528891,40090.000000,162036.528891,40090.000000,162036.528891,40090.000000,162036.528891,40090.000000,162036.528891,40090.000000
512,389580.928433,233421.000000,389580.928433,233421.000000,389580.928433,233421.000000,389580.928433,233421.000000,389580.928433,233421.000000,389580.928433,233421.000000
4,164355.170655,55752.000000,164355.170655,55752.000000,164355.170655,55752.000000,164355.170655,55752.000000,164355.170655,55752.000000,164355.170655,55752.000000
32768,297147.573689,129249.000000,297147.573689,129249.000000,297147.573689,129249.000000,297147.573689,129249.000000,297147.573689,129249.000000,297147.573689,129249.000000
8192,562609.981215,234779.000000,562609.981215,234779.000000,562609.981215,234779.000000,562609.981215,234779.000000,562609.981215,234779.000000,562609.981215,234779.000000
2,526658.308544,298494.000000,526658.308544,298494.000000,526658.308544,298494.000000,526658.308544,298494.000000,526658.308544,298494.000000,526658.308544,298494.000000
1024,450400.368209,220443.000000,450400.368209,220443.000000,450400.368209,220443.000000,450400.368209,220443.000000,450400.368209,220443.000000,450400.368209,220443.000000
256,517372.928231,285352.000000,517372.928231,285352.000000,517372.928231,285352.000000,517372.928231,285352.000000,517372.928231,285352.000000,517372.928231,285352.000000
8,473423.564723,285624.000000,473423.564723,285624.000000,473423.564723,285624.000000,473423.564723,285624.000000,473423.564723,285624.000000,473423.564723,285624.000000
4096,797360.847503,316234.000000,797360.847503,316234.000000,797360.847503,316234.000000,797360.847503,316234.000000,797360.847503,316234.000000,797360.847503,316234.000000
65536,560280.550465,381281.000000,560280.550465,381281.000000,560280.550465,381281.000000,560280.550465,381281.000000,560280.550465,381281.000000,560280.550465,381281.000000
