frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
8,72633.226632,29642.000000,79563.363805,23583.000000,73818.738786,29642.000000,72633.226632,29642.000000,72633.226632,29642.000000,72633.226632,29642.000000
1024,99120.499313,46517.000000,128952.609190,24786.000000,104669.625011,40772.000000,99120.503959,46517.000000,99120.499313,46517.000000,99120.499313,46517.000000
16,95505.538169,36494.000000,122647.698303,34791.000000,101069.348484,34791.000000,95505.538169,36494.000000,95505.538169,36494.000000,95505.538169,36494.000000
2048,197171.944054,89164.000000,291137.106192,59474.000000,207418.779796,68775.000000,197171.941006,89164.000000,197171.944054,89164.000000,197171.944054,89164.000000
65536,761398.304825,106003.000000,758434.284085,94880.000000,753381.871162,94880.000000,761398.304825,106003.000000,761398.304825,106003.000000,761398.304825,106003.000000
256,236020.901102,144760.000000,437650.251351,66715.000000,358084.037072,99148.000000,235534.257409,144760.000000,236020.901102,144760.000000,236020.901102,144760.000000
32,225489.414259,161860.000000,659663.928771,81673.000000,494274.166596,89868.000000,225489.414259,161860.000000,225489.414259,161860.000000,225489.414259,161860.000000
16384,296806.693056,55188.000000,330499.683986,41294.000000,321735.728757,55082.000000,296910.654068,55188.000000,296806.693056,55188.000000,296806.693056,55188.000000
64,235410.158164,210466.000000,722177.712090,94396.000000,663996.632506,137793.000000,235410.158164,210466.000000,235410.158164,210466.000000,235410.158164,210466.000000
2,210441.098322,177044.000000,773312.979073,113810.000000,711907.982176,132918.000000,646095.661853,125988.000000,210441.098322,177044.000000,210441.098322,177044.000000
512,335926.784688,168034.000000,761259.701926,82065.000000,372948.946251,165306.000000,452512.552368,165938.000000,335926.784688,168034.000000,335926.784688,168034.000000
128,371681.460072,260983.000000,604906.828889,72700.000000,457789.967861,86376.000000,320398.682179,163743.000000,371681.460072,260983.000000,371681.460072,260983.000000
32768,960301.462186,192450.000000,987983.588650,115369.000000,983329.992496,135518.000000,960296.666525,192450.000000,960301.462186,192450.000000,960301.462186,192450.000000
8192,464112.597676,261241.000000,676178.028895,96685.000000,630721.653134,150284.000000,623462.859848,185176.000000,464112.597676,261241.000000,464112.597676,261241.000000
4,437252.476970,297730.000000,1272584.862083,209896.000000,1269584.692327,233426.000000,437020.098549,297730.000000,437252.476970,297730.000000,437252.476970,297730.000000
4096,499285.791952,372656.000000,4777804.326202,274304.000000,4666705.805210,287524.000000,4182108.007296,287524.000000,499285.791952,372656.000000,499285.791952,372656.000000
