frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
8,95162.199449,58220.000000,130245.063154,39615.000000,157943.850456,28836.000000,138357.119698,48578.000000,95162.199449,58220.000000,95162.199449,58220.000000
64,213347.698816,118811.000000,263569.079547,64409.000000,224274.678031,82810.000000,213678.867612,118811.000000,213347.698816,118811.000000,213347.698816,118811.000000
2,156074.816319,76523.000000,172266.879788,55182.000000,163895.001385,76523.000000,156074.816319,76523.000000,156074.816319,76523.000000,156074.816319,76523.000000
512,200322.613284,107477.000000,310656.007539,50605.000000,275094.189764,50605.000000,214832.077477,82104.000000,211338.842840,107477.000000,200322.613284,107477.000000
16,258673.216832,150405.000000,327477.022573,82190.000000,265852.850547,95045.000000,258673.216832,150405.000000,258673.216832,150405.000000,258673.216832,150405.000000
65536,489470.310381,145171.000000,410412.651890,85342.000000,430013.223413,98130.000000,489470.310381,145171.000000,489470.310381,145171.000000,489470.310381,145171.000000
128,230750.156750,166556.000000,291938.533685,109163.000000,266799.304546,109163.000000,230750.156750,166556.000000,230750.156750,166556.000000,230750.156750,166556.000000
32768,487807.324361,30514.000000,423984.752279,30605.000000,429180.234043,46350.000000,429301.817747,46350.000000,435596.354505,46350.000000,452365.967000,46350.000000
4,269062.214581,182486.000000,435004.100199,78697.000000,293510.919632,92484.000000,318552.823488,142535.000000,305649.782059,151305.000000,263914.951786,157286.000000
16384,263739.453730,75137.000000,271991.020624,73616.000000,270768.744601,73616.000000,270651.930533,73616.000000,269464.854124,73616.000000,280123.984966,75137.000000
32,344705.625205,190934.000000,439860.430189,120315.000000,428516.239917,161378.000000,344705.625205,190934.000000,344705.625205,190934.000000,344705.625205,190934.000000
1024,591504.459794,271425.000000,1018508.598121,99461.000000,965540.445296,110200.000000,970358.170888,142814.000000,682210.530416,223785.000000,591504.459794,271425.000000
2048,500586.381507,247424.000000,1105405.631913,52746.000000,1107604.685100,52746.000000,1113073.978673,58703.000000,1046575.601232,85427.000000,935520.448137,175889.000000
8192,710279.171277,238431.000000,921663.377822,133021.000000,923570.829699,133021.000000,897168.636813,133021.000000,861421.106703,133021.000000,831612.008903,135692.000000
256,360859.504747,305423.000000,1202173.237301,104760.000000,1129592.221769,146585.000000,983317.944381,201004.000000,985225.367263,218009.000000,360859.504747,305423.000000
4096,543479.411156,288616.000000,1342620.719056,94825.000000,1362911.023612,94825.000000,1381850.757067,124055.000000,1289590.984128,131344.000000,1245835.965223,188726.000000
