frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
4,86356.040368,36928.000000,86356.040368,36928.000000,86356.040368,36928.000000,86356.040368,36928.000000,86356.040368,36928.000000,86356.040368,36928.000000
1024,122608.740643,50171.000000,220385.521024,40892.000000,122608.740643,50171.000000,122608.740643,50171.000000,122608.740643,50171.000000,122608.740643,50171.000000
16,105252.716255,48102.000000,105252.716255,48102.000000,105252.716255,48102.000000,105252.716255,48102.000000,105252.716255,48102.000000,105252.716255,48102.000000
128,148661.424791,63941.000000,148661.424791,63941.000000,148661.424791,63941.000000,148661.424791,63941.000000,148661.424791,63941.000000,148661.424791,63941.000000
8,94811.634666,49809.000000,94811.634666,49809.000000,94811.634666,49809.000000,94811.634666,49809.000000,94811.634666,49809.000000,94811.634666,49809.000000
8192,117404.184086,57869.000000,117442.953569,57869.000000,117404.184086,57869.000000,117404.184086,57869.000000,117404.184086,57869.000000,117404.184086,57869.000000
2048,145171.768226,69064.000000,144620.947297,69064.000000,145171.768226,69064.000000,145171.768226,69064.000000,145171.768226,69064.000000,145171.768226,69064.000000
32768,250031.987790,120730.000000,325204.290608,71988.000000,250031.987790,120730.000000,250031.987790,120730.000000,250031.987790,120730.000000,250031.987790,120730.000000
512,133087.016234,76456.000000,133091.937742,76456.000000,133087.016234,76456.000000,133087.016234,76456.000000,133087.016234,76456.000000,133087.016234,76456.000000
65536,145004.854126,99522.000000,145004.854126,99522.000000,145004.854126,99522.000000,145004.854126,99522.000000,145004.854126,99522.000000,145004.854126,99522.000000
16384,159088.548485,89225.000000,159088.548485,89225.000000,159088.548485,89225.000000,159088.548485,89225.000000,159088.548485,89225.000000,159088.548485,89225.000000
64,214247.242853,165054.000000,214247.242853,165054.000000,214247.242853,165054.000000,214247.242853,165054.000000,214247.242853,165054.000000,214247.242853,165054.000000
4096,492283.861654,271563.000000,547647.587512,241848.000000,492283.861654,271563.000000,492283.861654,271563.000000,492283.861654,271563.000000,492283.861654,271563.000000
256,269935.927101,116518.000000,269935.927101,116518.000000,269935.927101,116518.000000,269935.927101,116518.000000,269935.927101,116518.000000,269935.927101,116518.000000
2,226003.346765,200524.000000,226003.346765,200524.000000,226003.346765,200524.000000,226003.346765,200524.000000,226003.346765,200524.000000,226003.346765,200524.000000
32,326058.581807,250766.000000,326058.581807,250766.000000,326058.581807,250766.000000,326058.581807,250766.000000,326058.581807,250766.000000,326058.581807,250766.000000
