frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
16,242829.693217,170077.000000,298896.564117,73175.000000,268795.206615,119372.000000,242829.693217,170077.000000,242829.693217,170077.000000,242829.693217,170077.000000
2,75589.940845,31424.000000,73951.355931,24884.000000,75050.741542,31424.000000,75316.296530,31424.000000,75375.974136,31424.000000,75579.311792,31424.000000
8,293677.979277,253799.000000,535746.177356,97545.000000,510610.830868,143170.000000,505385.682142,208252.000000,293677.979277,253799.000000,293677.979277,253799.000000
4096,239075.427184,128610.000000,666809.242583,38507.000000,652767.661109,47350.000000,597697.837422,68446.000000,565043.776891,95795.000000,274607.566944,128610.000000
32,255338.936030,129711.000000,354784.452413,70725.000000,272901.843783,120011.000000,254620.117094,120011.000000,251686.557376,120011.000000,255338.936030,129711.000000
128,184065.293725,109249.000000,419697.246589,75753.000000,383251.734498,75753.000000,317046.741686,85046.000000,226095.945059,86502.000000,184065.293725,109249.000000
32768,288981.555863,136822.000000,289237.247916,124021.000000,286112.500113,128773.000000,285497.783902,131607.000000,287113.774549,136822.000000,288896.262570,136822.000000
65536,209643.904576,128173.000000,1209578.970846,57570.000000,1150999.353538,73673.000000,1130451.604731,76514.000000,1072362.835980,80795.000000,1030443.514206,83910.000000
256,367037.654564,192386.000000,519116.464527,83541.000000,420452.705460,104183.000000,379851.002213,178094.000000,367037.654564,192386.000000,367037.654564,192386.000000
16384,403842.422404,198926.000000,654366.308199,97304.000000,653689.523081,98147.000000,647949.853013,99268.000000,638428.579580,101376.000000,617046.818540,103516.000000
64,285096.277443,182175.000000,305118.979780,119366.000000,332697.264323,123337.000000,278681.914899,157114.000000,285096.277443,182175.000000,285096.277443,182175.000000
512,316999.087625,197466.000000,786131.313679,55782.000000,607356.767786,76825.000000,467443.106597,88320.000000,307732.982161,152489.000000,316999.087625,197466.000000
2048,472022.025657,251397.000000,821674.715681,85644.000000,861453.999626,76771.000000,841734.901195,70073.000000,762088.457056,79034.000000,742604.867959,90766.000000
4,405483.827403,225376.000000,1066140.617372,120543.000000,765249.882680,170795.000000,405483.827403,225376.000000,405483.827403,225376.000000,405483.827403,225376.000000
1024,605940.070186,283195.000000,1367504.424168,104209.000000,1332742.577174,126498.000000,960420.298033,197745.000000,835978.553310,240826.000000,605940.070186,283195.000000
8192,463516.147591,274534.000000,1578699.708284,125623.000000,1514007.604286,129096.000000,1559239.679425,129096.000000,1668442.571879,122067.000000,1277025.538028,182953.000000
