frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
65536,322800.529095,116966.000000,357171.091512,60303.000000,335634.246788,90878.000000,322783.452657,116966.000000,322800.529095,116966.000000,322800.529095,116966.000000
8,111852.987068,87933.000000,260660.971164,37999.000000,112344.277193,87933.000000,112257.873657,87933.000000,112241.731838,87933.000000,111852.987068,87933.000000
64,98627.196128,64927.000000,116114.402190,32067.000000,96505.933641,41758.000000,98627.196128,64927.000000,98627.196128,64927.000000,98627.196128,64927.000000
2,122823.758496,93526.000000,241999.288528,47373.000000,174289.720196,57474.000000,122823.758496,93526.000000,122823.758496,93526.000000,122823.758496,93526.000000
32768,258369.640283,80069.000000,308895.330499,43228.000000,247213.322117,71116.000000,251363.976387,80069.000000,258369.640283,80069.000000,258369.640283,80069.000000
32,165940.741348,124274.000000,345511.175965,73863.000000,212857.946429,124274.000000,166487.982906,124274.000000,165940.741348,124274.000000,165940.741348,124274.000000
256,291778.353781,185727.000000,296255.193779,71431.000000,277404.562158,103736.000000,291802.831701,185727.000000,291778.353781,185727.000000,291778.353781,185727.000000
8192,262978.375183,95475.000000,269240.888919,71350.000000,262640.634539,95475.000000,262978.375183,95475.000000,262978.375183,95475.000000,262978.375183,95475.000000
1024,201750.479189,122843.000000,281838.264833,52448.000000,219397.458447,115689.000000,199202.805969,115689.000000,201750.479189,122843.000000,201750.479189,122843.000000
4,268851.421333,206390.000000,430491.682177,59421.000000,295612.987827,100916.000000,268851.421333,206390.000000,268851.421333,206390.000000,268851.421333,206390.000000
512,292033.933854,181830.000000,439080.638563,101944.000000,379607.487043,156732.000000,292033.933854,181830.000000,292033.933854,181830.000000,292033.933854,181830.000000
4096,304621.686226,168643.000000,393042.726564,69392.000000,371559.503470,125816.000000,304621.686226,168643.000000,304621.686226,168643.000000,304621.686226,168643.000000
128,247054.057975,171074.000000,371845.288104,58524.000000,265889.106612,120036.000000,246651.107788,171074.000000,247054.083866,171074.000000,247054.057975,171074.000000
16,473327.150741,213859.000000,576418.207729,156565.000000,560902.679162,172638.000000,470096.631124,213859.000000,473327.150741,213859.000000,473327.150741,213859.000000
16384,295713.244409,172278.000000,439994.581856,94419.000000,404277.096342,141219.000000,365314.479940,172278.000000,295713.244409,172278.000000,295713.244409,172278.000000
2048,431823.660668,384618.000000,7499866.662642,222307.000000,6522601.574200,333048.000000,5859831.238547,236854.000000,431823.660668,384618.000000,431823.660668,384618.000000
