frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
4096,243470.293071,171601.000000,284619.650655,82642.000000,243470.293071,171601.000000,243470.293071,171601.000000,243470.293071,171601.000000,243470.293071,171601.000000
4,104580.349674,56204.000000,104770.707963,56204.000000,104580.349674,56204.000000,104580.349674,56204.000000,104580.349674,56204.000000,104580.349674,56204.000000
2,112666.681100,84787.000000,122528.691428,84787.000000,112666.681100,84787.000000,112666.681100,84787.000000,112666.681100,84787.000000,112666.681100,84787.000000
512,143719.524345,78806.000000,144094.217438,67332.000000,145330.592137,54632.000000,143719.524345,78806.000000,143719.524345,78806.000000,143719.524345,78806.000000
128,77268.130960,36383.000000,96755.889350,32480.000000,77268.130960,36383.000000,77268.130960,36383.000000,77268.130960,36383.000000,77268.130960,36383.000000
65536,165823.075939,81251.000000,163619.090240,68708.000000,165823.075939,81251.000000,165823.075939,81251.000000,165823.075939,81251.000000,165823.075939,81251.000000
8,98848.272691,53855.000000,98696.562174,53855.000000,98872.670860,53855.000000,98858.367516,53855.000000,98848.272691,53855.000000,98848.272691,53855.000000
64,138701.806578,90388.000000,200963.135930,59033.000000,138701.806578,90388.000000,138701.806578,90388.000000,138701.806578,90388.000000,138701.806578,90388.000000
8192,182215.319260,91323.000000,182018.725534,91323.000000,181954.367370,91323.000000,182215.319260,91323.000000,182215.319260,91323.000000,182215.319260,91323.000000
32,191963.202810,123864.000000,721075.484226,93144.000000,194255.349028,123864.000000,191963.202810,123864.000000,191963.202810,123864.000000,191963.202810,123864.000000
16,408483.437329,294794.000000,403078.998602,187201.000000,408483.437329,294794.000000,408483.437329,294794.000000,408483.437329,294794.000000,408483.437329,294794.000000
1024,339753.936024,210992.000000,547460.195336,146439.000000,437995.405681,202754.000000,339753.936024,210992.000000,339753.936024,210992.000000,339753.936024,210992.000000
32768,504541.255923,275487.000000,4780079.936305,233547.000000,731543.595428,275487.000000,504541.255923,275487.000000,504541.255923,275487.000000,504541.255923,275487.000000
2048,287595.944728,246496.000000,539376.629014,139283.000000,287595.944728,246496.000000,287595.944728,246496.000000,287595.944728,246496.000000,287595.944728,246496.000000
256,419497.964311,270546.000000,782760.529324,157752.000000,419497.964311,270546.000000,419497.964311,270546.000000,419497.964311,270546.000000,419497.964311,270546.000000
16384,435646.520913,275301.000000,1210057.606317,179756.000000,435646.520913,275301.000000,435646.520913,275301.000000,435646.520913,275301.000000,435646.520913,275301.000000
