frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
8,88204.156370,52057.000000,122340.266581,38664.000000,88204.156370,52057.000000,88204.156370,52057.000000,88204.156370,52057.000000,88204.156370,52057.000000
2,99779.350524,37840.000000,106954.328398,35869.000000,99779.350524,37840.000000,99779.350524,37840.000000,99779.350524,37840.000000,99779.350524,37840.000000
64,158453.768100,108210.000000,285720.503095,67611.000000,158453.768100,108210.000000,158453.768100,108210.000000,158453.768100,108210.000000,158453.768100,108210.000000
256,126094.185346,45037.000000,129126.678916,42739.000000,125681.936912,45037.000000,126253.647674,45037.000000,126094.185346,45037.000000,126094.185346,45037.000000
4,207269.710833,127066.000000,486704.486259,89062.000000,207269.710833,127066.000000,207269.710833,127066.000000,207269.710833,127066.000000,207269.710833,127066.000000
16,131449.517683,63591.000000,137007.806745,53753.000000,133341.115006,53753.000000,131449.517683,63591.000000,131449.517683,63591.000000,131449.517683,63591.000000
4096,330260.276152,173261.000000,709207.954343,57793.000000,694695.864921,57793.000000,593213.881193,100284.000000,438648.345986,151324.000000,330260.276152,173261.000000
2048,349999.327825,202353.000000,491593.637025,62870.000000,425536.162138,72348.000000,469503.450544,118319.000000,416152.920204,172368.000000,349999.327825,202353.000000
32,369904.242416,186298.000000,445822.144254,166155.000000,369904.242416,186298.000000,369904.242416,186298.000000,369904.242416,186298.000000,369904.242416,186298.000000
1024,330095.976043,228956.000000,924621.144009,54399.000000,622599.008584,100197.000000,356461.842453,128029.000000,330095.976043,228956.000000,330095.976043,228956.000000
8192,521956.955485,155902.000000,877347.917345,93516.000000,872192.378062,93516.000000,852645.227856,95889.000000,720709.517401,126886.000000,521956.955485,155902.000000
65536,656678.220282,212635.000000,656678.220282,212635.000000,656678.220282,212635.000000,656678.220282,212635.000000,656678.220282,212635.000000,656678.220282,212635.000000
128,497577.334074,273971.000000,568592.026604,166962.000000,497577.334074,273971.000000,497577.334074,273971.000000,497577.334074,273971.000000,497577.334074,273971.000000
512,583644.717824,253201.000000,832565.630527,122956.000000,873100.165897,130931.000000,708633.539673,205653.000000,583644.717824,253201.000000,583644.717824,253201.000000
16384,800842.801379,177905.000000,824201.029979,156648.000000,786227.124454,177905.000000,790247.546662,177905.000000,792829.321058,177905.000000,801070.047618,177905.000000
32768,1724156.604193,225223.000000,1961414.414225,159094.000000,1920215.576031,161464.000000,1897414.247510,170718.000000,1849706.585177,188382.000000,1729267.996397,225223.000000
