frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
16,717884.488931,404156.036951,106588.486541,106574.704123,106606.763655,106514.267162,46815.000000,39799.000000,39610.000000,39599.000000,39591.000000,39497.000000
64,81352.180684,40421.822769,40102.263602,40078.956224,40093.565618,40087.284430,8595.000000,8595.000000,8595.000000,8595.000000,8595.000000,8595.000000
16384,147531.411472,79479.940167,77624.904850,77631.041414,77627.418024,77621.467443,56360.000000,56360.000000,56360.000000,56360.000000,56360.000000,56360.000000
65536,106641.098114,104695.506914,104687.713286,104678.482163,104715.740364,104703.316065,36928.000000,36928.000000,36928.000000,36928.000000,36928.000000,36928.000000
1024,140342.359803,48350.168283,44956.794870,36579.403727,36565.900946,36579.323326,15412.000000,15412.000000,15412.000000,15412.000000,15412.000000,15412.000000
4,99913.319568,38420.482727,38811.350505,38466.837497,38774.186968,39170.551656,11090.000000,11020.000000,11090.000000,11090.000000,11020.000000,11090.000000
512,150526.454416,98530.273688,64618.298778,64605.665533,64596.864529,64613.053495,29443.000000,29443.000000,29443.000000,29443.000000,29443.000000,29443.000000
32768,1227395.933136,580675.044525,491556.823719,491493.399554,491873.274085,491454.378613,67619.000000,59366.000000,59375.000000,59377.000000,59381.000000,59366.000000
128,441518.634180,45993.049170,46011.014562,46008.632397,46073.029594,45995.554524,33390.000000,33390.000000,33390.000000,33390.000000,33390.000000,33390.000000
8192,189914.286485,138201.344364,96005.501957,98671.697016,100224.739561,95159.225160,14641.000000,14641.000000,14641.000000,14641.000000,14641.000000,14641.000000
2,144967.024954,62711.184130,33091.463189,33076.643995,33098.884256,33094.766490,12658.000000,12658.000000,12658.000000,12658.000000,12658.000000,12658.000000
256,128607.872197,57541.716198,48061.093527,49071.174543,52145.349639,48307.135229,9996.000000,9996.000000,9996.000000,9996.000000,9996.000000,9996.000000
2048,800016.285302,349682.135938,218778.153030,218547.641195,218543.937928,218505.037894,191526.000000,191526.000000,191526.000000,191526.000000,191526.000000,191526.000000
8,603197.029792,66104.075124,66186.470181,66204.258670,66192.092126,66111.954524,35666.000000,33742.000000,33710.000000,33718.000000,33723.000000,33748.000000
32,140186.853000,83395.433952,83401.405294,83402.639910,83401.666962,83397.420644,29828.000000,29828.000000,29828.000000,29828.000000,29828.000000,29828.000000
4096,848812.940221,591574.491084,361608.703909,69151.207047,69624.555130,69167.854745,40568.000000,40568.000000,40568.000000,40568.000000,40568.000000,40568.000000
