frequency,RFDynamic_njobs100_mode0_L2_norm_flow_time,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode8_L2_norm_flow_time,RFDynamic_njobs100_mode16_L2_norm_flow_time,RFDynamic_njobs100_mode0_maximum_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode8_maximum_flow_time,RFDynamic_njobs100_mode16_maximum_flow_time
1024,94604.478219,717196.449204,699702.263713,611453.924475,585824.060476,382106.033415,15643.000000,16634.000000,16454.000000,16454.000000,15718.000000,18125.000000
32,52106.626402,269323.937549,167965.359786,106427.960325,78400.857043,52227.493440,14188.000000,13899.000000,14188.000000,14188.000000,14188.000000,14188.000000
2048,86449.411513,936849.568339,815082.057633,843904.002001,555461.637978,286172.060319,18774.000000,28855.000000,27780.000000,28155.000000,28155.000000,27780.000000
16384,250725.952480,1450991.603085,1456267.834222,1444766.731870,1418301.311048,1312630.450696,27877.000000,38267.000000,38483.000000,38794.000000,38794.000000,38794.000000
2,44163.203926,216449.188208,145422.944032,44164.683108,44189.409172,44159.669326,9489.000000,8194.000000,9489.000000,9489.000000,9489.000000,9489.000000
8192,122130.440546,662253.823849,669897.379446,663353.661743,703094.707498,614373.988058,16306.000000,17494.000000,17494.000000,16311.000000,16317.000000,16314.000000
8,38940.427014,147495.360303,75743.125094,60451.206820,38972.299188,38965.403642,6226.000000,6226.000000,6222.000000,6225.000000,6225.000000,6221.000000
64,77644.833299,869368.065253,501495.550052,77617.760229,77616.877417,77607.023703,23893.000000,25863.000000,25863.000000,23864.000000,23890.000000,23885.000000
16,41242.030491,139507.408574,82416.455038,69918.636571,41171.663824,41195.676411,11185.000000,11185.000000,11185.000000,11185.000000,11185.000000,11185.000000
32768,1998047.933528,1127389.460510,894410.737221,828647.947700,886929.806274,1015109.612687,46498.000000,47535.000000,47535.000000,47534.000000,47530.000000,47532.000000
4096,230304.419280,1363077.111921,1301283.072676,1456739.733516,1422091.781935,1394761.663762,42455.000000,42485.000000,42482.000000,42492.000000,42478.000000,42478.000000
65536,516464.835447,1008350.074190,529940.909333,516270.262366,516242.422185,516300.159647,62984.000000,62984.000000,62984.000000,62984.000000,62984.000000,62984.000000
128,58598.266647,390964.950520,346564.036810,233951.428188,130529.704075,58529.842200,11568.000000,11760.000000,11580.000000,11576.000000,11554.000000,11549.000000
256,95931.165640,1526907.919605,1262090.823294,1100321.729434,657018.979205,96255.374058,32878.000000,47758.000000,46422.000000,40560.000000,38304.000000,32878.000000
512,71942.617849,898906.686961,787343.671859,641558.721079,446965.019884,72056.143152,32259.000000,32259.000000,32259.000000,32259.000000,32259.000000,32259.000000
4,46216.168946,218915.100007,144830.433887,64380.301017,46155.919057,46153.107360,8660.000000,8660.000000,8660.000000,8660.000000,8660.000000,8660.000000
