frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
4,333348.842378,263909.402642,147282.991252,89640.147942,55888.929360,49546.797747,11861.000000,11859.000000,11872.000000,11823.000000,11862.000000,11863.000000
32,662168.094393,520216.089324,54361.904069,54544.460480,56695.178746,54350.718551,21913.000000,22234.000000,20066.000000,20043.000000,20031.000000,20052.000000
8,144738.825203,146660.637272,89003.384587,44468.197805,44517.246658,42552.620542,7879.000000,7856.000000,7882.000000,7859.000000,7878.000000,7874.000000
65536,223792.446200,136036.559134,106304.653346,106297.373091,106286.806430,105887.448335,31347.000000,31347.000000,31347.000000,31347.000000,31347.000000,31347.000000
2048,765843.356119,664312.502186,466317.316141,86213.123276,102412.577807,85927.980489,30574.000000,30574.000000,30574.000000,25287.000000,25287.000000,25287.000000
256,1066827.021369,870748.984874,734543.503764,70258.118100,74232.984165,65156.945769,41946.000000,41946.000000,41946.000000,38043.000000,38043.000000,38043.000000
2,132739.512109,102865.094021,77775.203458,40073.883927,54554.740051,38973.807512,10433.000000,10433.000000,10433.000000,10433.000000,10433.000000,10433.000000
32768,537180.994142,530759.959928,525500.362972,520999.872962,525757.287989,409743.764321,18865.000000,18865.000000,18865.000000,18865.000000,18865.000000,20557.000000
512,607160.066898,567874.333631,322467.848207,226528.448911,204671.840894,73323.358747,22762.000000,22182.000000,22209.000000,22209.000000,22209.000000,22209.000000
64,162638.942658,117586.068758,73304.159145,45615.500688,46621.262831,45549.597825,9643.000000,9657.000000,9657.000000,9635.000000,9646.000000,9664.000000
4096,441376.673540,358720.128004,328060.471471,252518.900760,156811.493785,154905.959372,20750.000000,21044.000000,21053.000000,21047.000000,21050.000000,21053.000000
128,785875.738444,631662.243857,281834.267436,79381.363235,79409.628264,79321.475995,24761.000000,24761.000000,23402.000000,23674.000000,23674.000000,23674.000000
16384,696892.600098,668212.346134,690817.172056,739477.942178,660518.933000,499240.112047,21148.000000,21167.000000,21173.000000,21166.000000,21134.000000,21177.000000
16,786528.193153,480656.706096,220266.813513,74948.812686,83293.715681,75077.716647,22361.000000,21039.000000,18656.000000,18656.000000,18656.000000,18656.000000
1024,1121330.090896,1096701.355765,851733.995052,505588.992580,141007.962662,104437.213214,31204.000000,31204.000000,31204.000000,31204.000000,31204.000000,31204.000000
8192,1693834.591878,1444209.537591,1401633.574794,1483118.099213,1500185.899258,126484.199911,46697.000000,46697.000000,46697.000000,46697.000000,46697.000000,46697.000000
