frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
2,126667.678750,51160.023114,39169.998724,38859.912159,39465.437588,38897.023074,7817.000000,7817.000000,7817.000000,7817.000000,7817.000000,7817.000000
8192,1867737.481237,1758252.737773,1887742.623107,1825857.193310,1698916.469850,165736.359493,42831.000000,42831.000000,42831.000000,42831.000000,42831.000000,31787.000000
16,145570.790003,85054.632749,54650.584077,52550.986794,60990.346351,62214.592452,9348.000000,9348.000000,9348.000000,9348.000000,9348.000000,9348.000000
64,452752.128716,303425.148635,201127.413030,149311.678197,50113.012582,43893.437653,13234.000000,13234.000000,11222.000000,11222.000000,11222.000000,11222.000000
256,983638.041716,668745.537817,487206.219678,86593.383806,170401.790522,86581.237789,37115.000000,37115.000000,37115.000000,37115.000000,37115.000000,37115.000000
2048,739934.654675,747750.968552,727665.770441,721254.957627,785811.536292,208825.357833,26031.000000,23693.000000,23693.000000,23693.000000,23693.000000,23693.000000
4096,224938.661644,191001.227009,181785.632617,190185.168694,126658.706894,144291.437764,15123.000000,15123.000000,15123.000000,15123.000000,15123.000000,15123.000000
8,759680.350324,529499.898299,65543.480973,65900.309620,65887.329154,65607.508122,23297.000000,22812.000000,19805.000000,19742.000000,19808.000000,19801.000000
32,298188.800918,224949.972347,181919.230745,136273.628751,50347.008531,46517.371099,12462.000000,12462.000000,12462.000000,12462.000000,12462.000000,12462.000000
512,454102.666011,321734.423896,179773.373904,106990.963488,93620.505815,64534.836949,13852.000000,14537.000000,13287.000000,13287.000000,13287.000000,13287.000000
4,1277798.274234,743756.528666,232029.936133,70525.471618,70410.780297,64366.224847,41150.000000,41865.000000,38075.000000,38075.000000,38075.000000,38075.000000
16384,608246.650389,588801.690477,532086.557426,571434.622120,723606.184673,244950.852056,26978.000000,26978.000000,26978.000000,21037.000000,26978.000000,20710.000000
128,942931.196187,681632.239661,492079.179938,344657.415632,66032.458935,60364.409804,28014.000000,29848.000000,26352.000000,26352.000000,26352.000000,26352.000000
32768,547284.342692,462124.188041,380961.566751,404103.017833,500920.551719,298294.350912,34551.000000,34550.000000,34559.000000,34544.000000,34552.000000,34562.000000
1024,502479.142575,448244.090853,362440.155273,279404.329523,85589.135870,80670.379508,14804.000000,14804.000000,14794.000000,14778.000000,14801.000000,14801.000000
65536,1744240.327001,1708619.130538,1705201.967052,1690850.339838,1671527.618191,816063.993157,45468.000000,45468.000000,45468.000000,45468.000000,45468.000000,32975.000000
