frequency,RFDynamic_njobs100_mode0_L2_norm_flow_time,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode8_L2_norm_flow_time,RFDynamic_njobs100_mode16_L2_norm_flow_time,RFDynamic_njobs100_mode0_maximum_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode8_maximum_flow_time,RFDynamic_njobs100_mode16_maximum_flow_time
128,36169.405732,83634.852849,81699.029621,31351.097222,31476.986387,31523.744083,12395.000000,12395.000000,12395.000000,12395.000000,12395.000000,12395.000000
65536,159990.064585,326938.100209,166319.516708,160029.227424,159986.276802,160057.028540,37460.000000,37454.000000,37454.000000,37423.000000,37443.000000,37454.000000
2,28819.485821,31352.905256,28828.994849,28797.047435,28792.379391,28813.671495,5373.000000,5373.000000,5373.000000,5373.000000,5373.000000,5373.000000
32768,61153.546226,228881.642355,125246.684267,61124.337223,61107.340566,61131.704393,19992.000000,19992.000000,19992.000000,19992.000000,19992.000000,19992.000000
512,94864.196128,715744.325872,445151.196423,94657.470439,94843.292314,94712.516844,40593.000000,40531.000000,40678.000000,40629.000000,40582.000000,40743.000000
32,71461.867713,1097332.695329,361634.409631,71394.322849,71408.476339,71433.713665,44677.000000,44677.000000,44677.000000,44677.000000,44677.000000,44677.000000
256,56651.313074,590586.371665,186010.223189,56597.145149,56660.495939,56661.353258,21713.000000,27180.000000,20244.000000,21713.000000,21713.000000,21713.000000
8192,77115.140420,232140.662313,139845.797273,77189.806296,77175.584313,77118.155722,14932.000000,14932.000000,14932.000000,14932.000000,14932.000000,14932.000000
8,45644.419166,243801.671266,47422.764618,45645.264420,45648.711000,45643.374941,24055.000000,23949.000000,24055.000000,24055.000000,24055.000000,24055.000000
2048,71662.114007,307944.660535,138580.774926,71568.068760,71562.889077,71549.052202,20020.000000,20020.000000,20020.000000,20020.000000,20020.000000,20020.000000
16,40086.997830,228429.121727,40243.111001,40262.318376,40049.110627,40221.846663,13393.000000,13393.000000,13393.000000,13393.000000,13393.000000,13393.000000
16384,167481.355121,501473.310909,422838.145015,238335.732472,167461.824038,167860.606040,30959.000000,30959.000000,30959.000000,30959.000000,30959.000000,30959.000000
1024,52239.385075,123383.412730,99157.269557,52072.712365,52050.857611,52184.153169,12622.000000,12622.000000,12622.000000,12622.000000,12622.000000,12622.000000
4096,59807.262076,140596.308579,59769.154026,59822.423597,59750.842028,59761.150759,10325.000000,10327.000000,10327.000000,10326.000000,10325.000000,10323.000000
64,124049.279349,622466.243456,129099.123587,124041.935373,124021.650320,124045.673189,81380.000000,81380.000000,81380.000000,81380.000000,81380.000000,81380.000000
4,167936.255934,3709989.773353,2125860.940448,1463375.483690,167942.465294,167939.806014,164297.000000,164297.000000,164297.000000,164297.000000,164297.000000,164297.000000
