frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
16384,253846.336434,103762.783256,103748.760956,103994.741843,103968.537597,103765.293615,23104.000000,23104.000000,23104.000000,23104.000000,23104.000000,23104.000000
65536,189422.444185,189739.934740,192490.014073,202693.573611,212874.299912,214515.058381,6998.000000,6998.000000,6998.000000,5234.000000,5234.000000,5234.000000
4096,1323585.877509,1325782.090348,1285120.556302,1234223.632926,1056543.271260,231248.308173,28993.000000,29330.000000,29330.000000,27858.000000,28595.000000,27249.000000
16,606211.620458,351982.538814,151730.672756,60314.300526,62241.990224,60296.138923,19220.000000,19177.000000,19177.000000,19177.000000,19177.000000,19177.000000
4,158364.471855,104081.340503,39554.881089,39701.169618,85280.946037,39592.464232,8734.000000,8727.000000,8716.000000,8729.000000,8719.000000,8702.000000
32,672137.898466,224406.404354,142933.605167,68577.580892,70949.476728,64975.698349,32012.000000,20977.000000,20977.000000,20977.000000,20977.000000,20977.000000
8192,360134.516791,379906.249251,378100.045126,453622.106258,515047.164206,248199.699851,17377.000000,17377.000000,17377.000000,17377.000000,17377.000000,17377.000000
512,726683.577017,734888.306724,445806.481934,144234.150013,81057.613893,78508.190146,23172.000000,22169.000000,21496.000000,21496.000000,21496.000000,21496.000000
8,445743.974690,499442.904341,54561.439479,53159.176630,54867.240116,49789.199030,26437.000000,26437.000000,24827.000000,24827.000000,24827.000000,24827.000000
32768,990075.907393,966473.804562,993693.281960,1003510.486012,1044081.718981,1119514.901481,19596.000000,19596.000000,19596.000000,19596.000000,19596.000000,19596.000000
2048,1527684.292218,1522784.666922,1390732.041418,720908.351722,147939.791544,130587.583418,53453.000000,53453.000000,53453.000000,53453.000000,34931.000000,34931.000000
1024,431652.186489,319052.147579,210407.469062,93519.052348,69016.051771,67163.708921,15100.000000,15015.000000,15100.000000,12539.000000,12506.000000,12539.000000
64,1268450.581715,914904.404889,359161.168896,59692.419217,254903.839467,57538.984906,32361.000000,32361.000000,27392.000000,27392.000000,27392.000000,27392.000000
2,623462.149147,305769.134343,77745.767846,78069.527038,78083.044683,75879.993542,27792.000000,28408.000000,28408.000000,28408.000000,28408.000000,28408.000000
128,890880.281956,697279.168473,392391.961230,211591.637231,149088.979898,73028.276195,27422.000000,27481.000000,23726.000000,23726.000000,23726.000000,23726.000000
256,883940.134064,700218.661212,578980.233258,261791.293423,108736.983869,80002.059205,34149.000000,34916.000000,34149.000000,34916.000000,34916.000000,34916.000000
