frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
32768,51691.443431,26881.614609,26881.852708,26876.260417,26881.224637,26882.728024,7258.000000,7258.000000,7258.000000,7258.000000,7258.000000,7258.000000
16384,331103.363804,58750.771357,58213.874077,59482.359208,59475.145616,58207.164636,33885.000000,33885.000000,33885.000000,33885.000000,33885.000000,33885.000000
2,384150.239042,64575.969757,64569.992411,64573.088040,64562.203022,64569.414091,42626.000000,42626.000000,42626.000000,42626.000000,42626.000000,42626.000000
16,32991.522260,33675.858400,30918.883308,31018.998936,30922.361520,30915.211903,6283.000000,6283.000000,6283.000000,6283.000000,6283.000000,6283.000000
2048,103432.317411,64390.249262,64449.939418,64451.838989,64460.853446,64377.970386,9510.000000,9510.000000,9510.000000,9510.000000,9510.000000,9510.000000
8,428923.218029,72017.855515,72105.472018,96791.605504,97005.236271,72303.547416,21470.000000,21470.000000,21470.000000,21470.000000,21470.000000,21470.000000
512,388260.019249,54804.323698,54961.054357,56144.286397,56146.623932,54634.102107,29509.000000,30681.000000,30681.000000,30681.000000,30681.000000,30681.000000
128,413731.633064,139463.133189,52819.037127,52842.737789,52751.144964,53710.788749,25139.000000,25139.000000,25139.000000,25139.000000,25139.000000,25139.000000
1024,585838.707367,64813.729479,60958.170896,60947.013881,64626.624343,60907.481782,30994.000000,24308.000000,24308.000000,24308.000000,24308.000000,24308.000000
65536,171276.255214,66311.993553,45767.796779,45749.352225,46702.963396,45770.387261,19719.000000,19719.000000,19719.000000,19719.000000,19719.000000,19719.000000
256,475949.803395,179951.195898,85426.581864,85362.980349,165748.849124,85376.571201,35539.000000,35539.000000,35539.000000,35539.000000,35539.000000,35539.000000
64,369405.900888,259469.237277,43270.883941,43280.235847,43263.164574,43280.365236,32159.000000,32159.000000,32159.000000,32159.000000,32159.000000,32159.000000
32,103535.655119,43413.340979,43420.605673,46216.541130,46227.344927,43505.764825,14213.000000,14213.000000,14213.000000,14213.000000,14213.000000,14213.000000
4,90235.125228,88694.098496,88718.088866,88701.676055,88713.486004,88721.410770,63642.000000,63642.000000,63642.000000,63642.000000,63642.000000,63642.000000
8192,87541.136113,72605.122512,46383.167787,46472.718029,46462.601057,46385.421449,12033.000000,12033.000000,12033.000000,12033.000000,12033.000000,12033.000000
4096,171980.432899,633175.877277,127025.969061,126978.826156,126935.307976,126969.492269,52536.000000,63297.000000,52565.000000,52551.000000,52541.000000,52548.000000
