arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,4.073000,262144,399820.860151
38,4.639000,32768,179908.029657
38,5.649000,4096,223010.659135
38,7.918000,512,89308.873568
38,16.772000,64,65225.197148
38,30.000000,6,86219.652603
38,30.000000,9,69203.039969
38,30.000000,12,65135.286420
