arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,4.073000,262144,8185886.182304
20,4.639000,32768,11491709.358830
20,5.649000,4096,23319916.427208
20,7.918000,512,45074257.897102
20,16.772000,64,100092028.799378
20,30.000000,6,121839560.019449
20,30.000000,9,115643123.366548
20,30.000000,12,108489118.880904
