arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,4.073000,262144,1449311.260061
26,4.639000,32768,4091563.773176
26,5.649000,4096,11068401.829326
26,7.918000,512,27986814.958405
26,16.772000,64,72371049.142200
26,30.000000,6,100301092.544757
26,30.000000,9,94925264.434187
26,30.000000,12,85993939.112509
