arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,4.073000,262144,682477.719664
28,4.639000,32768,3764686.872691
28,5.649000,4096,6556955.311975
28,7.918000,512,17716560.260423
28,16.772000,64,42160491.722940
28,30.000000,6,85196246.045668
28,30.000000,9,65548262.566012
28,30.000000,12,45697449.199811
