arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,4.073000,262144,644780.457431
40,4.639000,32768,177685.637669
40,5.649000,4096,119456.938806
40,7.918000,512,66484.707407
40,16.772000,64,48590.097077
40,30.000000,6,69545.533652
40,30.000000,9,57216.076124
40,30.000000,12,55895.364092
