arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
40.00,60.00,24,100.00,0.00,100
30.00,56.30,64,100.00,0.00,100
34.00,60.00,24,100.00,0.00,100
38.00,8.50,262144,3.12,96.88,96
32.00,60.00,18,100.00,0.00,99
36.00,60.00,24,100.00,0.00,100
22.00,60.00,18,100.00,0.00,98
26.00,18.90,512,51.52,48.48,99
32.00,60.00,12,100.00,0.00,100
40.00,9.80,32768,6.06,93.94,99
28.00,56.30,64,100.00,0.00,99
30.00,60.00,24,100.00,0.00,100
38.00,60.00,12,100.00,0.00,100
22.00,60.00,12,100.00,0.00,99
30.00,9.80,32768,12.00,88.00,100
34.00,18.90,512,42.00,58.00,100
32.00,60.00,24,100.00,0.00,100
34.00,60.00,12,100.00,0.00,100
34.00,12.40,4096,8.00,92.00,100
32.00,12.40,4096,12.12,87.88,99
20.00,9.80,32768,6.00,94.00,100
32.00,9.80,32768,6.00,94.00,100
26.00,9.80,32768,8.00,92.00,100
38.00,56.30,64,100.00,0.00,100
32.00,18.90,512,48.00,52.00,100
28.00,60.00,18,100.00,0.00,100
38.00,60.00,18,100.00,0.00,100
38.00,18.90,512,44.00,56.00,100
22.00,56.30,64,100.00,0.00,99
26.00,56.30,64,100.00,0.00,99
26.00,60.00,18,100.00,0.00,99
24.00,60.00,18,100.00,0.00,99
36.00,12.40,4096,8.00,92.00,100
32.00,8.50,262144,7.00,93.00,100
24.00,56.30,64,100.00,0.00,99
26.00,12.40,4096,13.13,86.87,99
20.00,60.00,24,100.00,0.00,98
38.00,9.80,32768,6.00,94.00,100
28.00,60.00,24,100.00,0.00,99
36.00,60.00,12,100.00,0.00,99
22.00,9.80,32768,3.00,97.00,100
40.00,12.40,4096,8.08,91.92,99
22.00,8.50,262144,6.12,93.88,98
24.00,60.00,24,100.00,0.00,99
22.00,12.40,4096,12.24,87.76,98
20.00,8.50,262144,7.07,92.93,99
32.00,56.30,64,100.00,0.00,100
34.00,9.80,32768,7.07,92.93,99
24.00,18.90,512,44.90,55.10,98
36.00,18.90,512,47.00,53.00,100
36.00,56.30,64,100.00,0.00,100
30.00,8.50,262144,4.00,96.00,100
22.00,60.00,24,100.00,0.00,99
38.00,12.40,4096,13.00,87.00,100
24.00,12.40,4096,13.13,86.87,99
40.00,60.00,12,100.00,0.00,100
40.00,18.90,512,41.00,59.00,100
36.00,60.00,18,100.00,0.00,100
20.00,12.40,4096,4.04,95.96,99
20.00,18.90,512,48.48,51.52,99
36.00,8.50,262144,6.06,93.94,99
40.00,8.50,262144,6.00,94.00,100
24.00,60.00,12,100.00,0.00,99
24.00,8.50,262144,4.00,96.00,100
20.00,60.00,18,100.00,0.00,99
30.00,60.00,18,100.00,0.00,100
34.00,56.30,64,100.00,0.00,100
28.00,60.00,12,100.00,0.00,99
28.00,12.40,4096,7.00,93.00,100
40.00,60.00,18,100.00,0.00,100
24.00,9.80,32768,6.00,94.00,100
30.00,18.90,512,48.00,52.00,100
34.00,8.50,262144,3.00,97.00,100
40.00,56.30,64,100.00,0.00,100
34.00,60.00,18,100.00,0.00,100
26.00,60.00,12,100.00,0.00,99
36.00,9.80,32768,7.07,92.93,99
38.00,60.00,24,100.00,0.00,100
28.00,9.80,32768,11.00,89.00,100
20.00,56.30,64,100.00,0.00,99
28.00,18.90,512,45.45,54.55,99
28.00,8.50,262144,4.00,96.00,100
22.00,18.90,512,35.35,64.65,99
30.00,12.40,4096,8.08,91.92,99
26.00,8.50,262144,3.03,96.97,99
30.00,60.00,12,100.00,0.00,100
20.00,60.00,12,100.00,0.00,98
26.00,60.00,24,100.00,0.00,99
