arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
28.00,12.40,4096,10.00,90.00,100
30.00,56.30,64,100.00,0.00,100
36.00,60.00,18,100.00,0.00,100
32.00,60.00,24,100.00,0.00,100
36.00,12.40,4096,11.00,89.00,100
32.00,56.30,64,100.00,0.00,100
34.00,60.00,24,100.00,0.00,100
36.00,60.00,24,100.00,0.00,100
38.00,56.30,64,100.00,0.00,100
34.00,60.00,12,100.00,0.00,100
24.00,18.90,512,54.55,45.45,99
34.00,60.00,18,100.00,0.00,100
20.00,8.50,262144,6.00,94.00,100
24.00,8.50,262144,5.00,95.00,100
40.00,60.00,12,100.00,0.00,100
40.00,18.90,512,48.00,52.00,100
36.00,8.50,262144,2.00,98.00,100
26.00,8.50,262144,7.07,92.93,99
38.00,60.00,24,100.00,0.00,100
36.00,9.80,32768,7.00,93.00,100
30.00,8.50,262144,7.00,93.00,100
32.00,9.80,32768,10.00,90.00,100
28.00,56.30,64,100.00,0.00,99
28.00,60.00,24,100.00,0.00,100
22.00,9.80,32768,5.00,95.00,100
32.00,12.40,4096,7.07,92.93,99
36.00,60.00,12,100.00,0.00,100
22.00,60.00,12,100.00,0.00,98
30.00,12.40,4096,10.10,89.90,99
20.00,60.00,24,100.00,0.00,99
38.00,12.40,4096,3.00,97.00,100
34.00,9.80,32768,7.00,93.00,100
28.00,60.00,12,100.00,0.00,99
32.00,60.00,18,100.00,0.00,99
32.00,60.00,12,100.00,0.00,100
24.00,60.00,12,100.00,0.00,99
38.00,9.80,32768,7.00,93.00,100
26.00,18.90,512,51.52,48.48,99
20.00,56.30,64,100.00,0.00,99
20.00,60.00,12,100.00,0.00,99
26.00,60.00,12,100.00,0.00,99
26.00,12.40,4096,7.07,92.93,99
30.00,60.00,18,100.00,0.00,99
38.00,60.00,18,100.00,0.00,100
36.00,18.90,512,51.00,49.00,100
24.00,56.30,64,100.00,0.00,99
28.00,8.50,262144,9.00,91.00,100
32.00,8.50,262144,9.00,91.00,100
30.00,9.80,32768,7.00,93.00,100
40.00,56.30,64,100.00,0.00,100
40.00,60.00,18,100.00,0.00,100
26.00,60.00,18,100.00,0.00,99
20.00,60.00,18,100.00,0.00,99
36.00,56.30,64,100.00,0.00,100
24.00,12.40,4096,9.09,90.91,99
22.00,8.50,262144,6.06,93.94,99
28.00,9.80,32768,7.00,93.00,100
24.00,9.80,32768,5.00,95.00,100
22.00,60.00,24,100.00,0.00,98
38.00,60.00,12,100.00,0.00,100
26.00,60.00,24,100.00,0.00,99
28.00,60.00,18,100.00,0.00,99
22.00,60.00,18,100.00,0.00,99
40.00,8.50,262144,6.00,94.00,100
26.00,9.80,32768,6.12,93.88,98
20.00,18.90,512,44.90,55.10,98
24.00,60.00,18,100.00,0.00,99
34.00,18.90,512,42.00,58.00,100
40.00,12.40,4096,9.00,91.00,100
40.00,60.00,24,100.00,0.00,100
38.00,8.50,262144,7.00,93.00,100
30.00,18.90,512,48.00,52.00,100
28.00,18.90,512,37.37,62.63,99
24.00,60.00,24,100.00,0.00,99
34.00,8.50,262144,6.00,94.00,100
22.00,12.40,4096,8.08,91.92,99
30.00,60.00,24,100.00,0.00,100
40.00,9.80,32768,5.00,95.00,100
34.00,12.40,4096,10.00,90.00,100
34.00,56.30,64,100.00,0.00,100
26.00,56.30,64,100.00,0.00,99
20.00,12.40,4096,13.27,86.73,98
30.00,60.00,12,100.00,0.00,99
32.00,18.90,512,52.00,48.00,100
22.00,18.90,512,40.40,59.60,99
38.00,18.90,512,51.00,49.00,100
22.00,56.30,64,100.00,0.00,99
20.00,9.80,32768,8.16,91.84,98
