arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
24.00,8.50,262144,9.18,90.82,98
38.00,56.30,64,100.00,0.00,100
20.00,60.00,12,100.00,0.00,98
32.00,9.80,32768,7.00,93.00,100
32.00,60.00,24,100.00,0.00,99
32.00,56.30,64,100.00,0.00,100
26.00,56.30,64,100.00,0.00,99
20.00,60.00,24,100.00,0.00,98
34.00,18.90,512,50.00,50.00,100
28.00,60.00,18,100.00,0.00,99
30.00,60.00,18,100.00,0.00,100
32.00,8.50,262144,11.00,89.00,100
26.00,60.00,18,100.00,0.00,99
22.00,60.00,12,100.00,0.00,98
34.00,60.00,24,100.00,0.00,99
40.00,8.50,262144,9.00,91.00,100
38.00,12.40,4096,7.00,93.00,100
24.00,9.80,32768,11.11,88.89,99
36.00,8.50,262144,4.00,96.00,100
40.00,60.00,18,100.00,0.00,100
36.00,60.00,18,100.00,0.00,100
26.00,9.80,32768,7.07,92.93,99
24.00,60.00,12,100.00,0.00,99
34.00,60.00,12,100.00,0.00,100
28.00,8.50,262144,3.06,96.94,98
26.00,60.00,24,100.00,0.00,99
38.00,60.00,12,100.00,0.00,100
40.00,56.30,64,100.00,0.00,100
28.00,56.30,64,100.00,0.00,99
40.00,12.40,4096,5.00,95.00,100
36.00,12.40,4096,11.00,89.00,100
24.00,56.30,64,100.00,0.00,99
34.00,9.80,32768,7.00,93.00,100
34.00,8.50,262144,9.00,91.00,100
38.00,60.00,24,100.00,0.00,100
30.00,56.30,64,100.00,0.00,99
30.00,60.00,24,100.00,0.00,99
20.00,9.80,32768,6.19,93.81,97
26.00,12.40,4096,8.00,92.00,100
40.00,60.00,24,100.00,0.00,100
24.00,60.00,24,100.00,0.00,99
28.00,12.40,4096,7.07,92.93,99
26.00,60.00,12,100.00,0.00,99
22.00,18.90,512,34.69,65.31,98
22.00,56.30,64,100.00,0.00,99
38.00,9.80,32768,9.28,90.72,97
34.00,12.40,4096,10.00,90.00,100
32.00,18.90,512,50.51,49.49,99
36.00,56.30,64,100.00,0.00,100
22.00,60.00,18,100.00,0.00,99
40.00,18.90,512,46.00,54.00,100
40.00,9.80,32768,8.00,92.00,100
40.00,60.00,12,100.00,0.00,100
28.00,60.00,12,100.00,0.00,99
36.00,60.00,12,100.00,0.00,100
22.00,60.00,24,100.00,0.00,99
38.00,8.50,262144,4.00,96.00,100
30.00,60.00,12,100.00,0.00,99
24.00,12.40,4096,8.16,91.84,98
32.00,60.00,18,100.00,0.00,100
34.00,56.30,64,100.00,0.00,100
34.00,60.00,18,100.00,0.00,100
36.00,60.00,24,100.00,0.00,100
22.00,12.40,4096,11.22,88.78,98
36.00,9.80,32768,5.00,95.00,100
24.00,60.00,18,100.00,0.00,99
38.00,60.00,18,100.00,0.00,100
24.00,18.90,512,54.55,45.45,99
22.00,8.50,262144,4.04,95.96,99
20.00,18.90,512,51.02,48.98,98
20.00,8.50,262144,6.00,94.00,100
26.00,18.90,512,50.00,50.00,100
38.00,18.90,512,53.00,47.00,100
30.00,8.50,262144,6.25,93.75,96
20.00,60.00,18,100.00,0.00,98
32.00,12.40,4096,11.00,89.00,100
20.00,56.30,64,100.00,0.00,98
30.00,12.40,4096,8.08,91.92,99
28.00,9.80,32768,8.00,92.00,100
28.00,18.90,512,53.54,46.46,99
36.00,18.90,512,52.53,47.47,99
20.00,12.40,4096,6.19,93.81,97
32.00,60.00,12,100.00,0.00,100
30.00,9.80,32768,7.07,92.93,99
28.00,60.00,24,100.00,0.00,99
22.00,9.80,32768,4.04,95.96,99
30.00,18.90,512,47.47,52.53,99
26.00,8.50,262144,3.00,97.00,100
