arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
24,"{'L': 56.3, 'H': 64}",37272827.99619468,24482875.35844983,34666726.77001299,21004319.148924395,37339758.35270895,21004411.624498364,21006430.706166886,20999785.11294101
24,"{'L': 18.9, 'H': 512}",21435913.452700004,13407137.17259121,26257695.695967954,21046380.124914568,22681630.583731253,13407137.17259121,21085309.865780156,14841879.626425253
24,"{'L': 12.4, 'H': 4096}",12720535.84688609,8160452.153837678,18009854.118311148,19619099.28563159,13603516.869596113,8160452.153837678,20024754.83189038,8336887.76865264
24,"{'L': 9.8, 'H': 32768}",8519544.716801068,5480327.206386951,11976371.161077632,17431030.646477647,9006649.360471407,5480327.206386951,9215410.750003714,5218825.446029787
24,"{'L': 8.5, 'H': 262144}",6203531.568299866,4096213.0662843944,11269563.936748218,34103670.41962114,6809461.9022612935,4096213.0662843944,6891515.8107391,3767050.7788569825
