arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
26,"{'L': 56.3, 'H': 64}",35005897.040533096,23444233.491835855,34012258.085720584,19616219.29906622,36071155.50079422,19703571.631868295,19617866.68810763,19612482.6347543
26,"{'L': 18.9, 'H': 512}",20317994.25452131,12824897.190554395,24835671.220085476,19787832.554722484,21982346.131766416,12824897.190554395,19812055.354848295,14142095.544209635
26,"{'L': 12.4, 'H': 4096}",12572705.716490623,8018976.761873675,17126258.068336733,21510387.660637267,13131848.412192816,8018976.761873675,13740790.088411074,8074158.640750441
26,"{'L': 9.8, 'H': 32768}",7674460.954418753,5028809.013341131,12460738.996615369,17397463.880835533,8300381.663420122,5028809.013341131,8382568.747638698,4657960.7739692265
26,"{'L': 8.5, 'H': 262144}",5092952.602419543,3311480.812843855,7824898.5655876715,17583167.672147557,5388990.86407409,3311480.812843855,5531970.813228953,3175587.3028169135
