arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
36,"{'L': 56.3, 'H': 64}",25309660.778481506,19538333.901590686,30801629.26825224,13797662.059083741,29799635.168357264,13991135.634202607,13798687.359604971,13798336.266277757
36,"{'L': 18.9, 'H': 512}",14979955.877397636,9787795.21970888,18762590.994859267,13860716.389843635,16570431.232517034,9787795.21970888,13870724.263848012,9906294.837865971
36,"{'L': 12.4, 'H': 4096}",7758229.9251851905,5099822.677909105,10220863.528721973,13423342.986182727,8524312.903366406,5099822.677909105,8570216.112213857,4642654.911688247
36,"{'L': 9.8, 'H': 32768}",4821096.884733805,3095393.4170773835,6091010.659509389,13526891.359380655,5097974.709095858,3095393.4170773835,5309557.427802152,3084205.8039691513
36,"{'L': 8.5, 'H': 262144}",3070887.900537237,2074008.9738962075,4513687.313308489,14032821.397486964,3463045.871076212,2074008.9738962075,3433924.8011598913,2073711.5833760488
