arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
38,"{'L': 56.3, 'H': 64}",23867172.045189872,19002230.63686669,30501920.813280318,12941179.236190224,28890007.47708285,13160451.305407956,12942192.358730186,12942571.274226965
38,"{'L': 18.9, 'H': 512}",14485903.840520274,9409130.181348167,18169737.99925519,13247240.545655234,16149555.946850056,9409130.181348167,13254634.46312753,9484897.722701179
38,"{'L': 12.4, 'H': 4096}",7087485.406635699,4652080.458758425,8915122.661122,13529423.110203406,7794558.630831126,4652080.458758425,7686902.765271459,4374849.2739263605
38,"{'L': 9.8, 'H': 32768}",3759356.940708211,2319042.0159617634,4751658.958473661,11554315.78004587,3805098.153526923,2319042.0159617634,3887126.452356033,2318993.3640418206
38,"{'L': 8.5, 'H': 262144}",1798561.3661362794,1159763.2912254122,3093166.408589263,15464340.904534664,1871245.0732915772,1159763.2912254122,1897726.323918968,1159601.7787995152
