arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
38,"{'L': 32.3, 'H': 512}",34622793.92333379,21694373.71980798,41117045.012561955,29687513.018019244,36884524.1595708,21694373.71980798,29767605.65153758,24007296.313891742
38,"{'L': 19.7, 'H': 4096}",19947547.083118163,12812831.946538867,27199820.17378339,30829276.358978085,21121196.177922286,12812831.946538867,31424112.489073165,12859659.954727497
38,"{'L': 15.3, 'H': 32768}",13759828.091211714,8939011.178630441,22752310.62430937,37586557.12082447,14534207.764941473,8939011.178630441,33809702.83509361,8493657.590092799
38,"{'L': 13.0, 'H': 262144}",8951823.887131885,5846878.4608966345,13339754.012511026,23799684.06369906,9531455.256722607,5846878.4608966345,9706629.14010966,5442206.273463824
