arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
32,"{'L': 32.3, 'H': 512}",38349374.51563799,23694132.907810196,43958704.92103558,33336734.75980236,40704671.44541606,23694132.907810196,33415662.030164927,26511030.874048956
32,"{'L': 19.7, 'H': 4096}",22902986.98694513,14526956.468087766,33438161.72480905,33040713.037019584,24217788.061550688,14526956.468087766,33640102.80557228,15243854.91859126
32,"{'L': 15.3, 'H': 32768}",14496467.085207002,9366030.872566832,23388246.59657265,32980779.605605505,15308507.766869506,9366030.872566832,35179758.14486588,9288139.113473969
32,"{'L': 13.0, 'H': 262144}",10576430.008928722,6873882.334974901,16785970.360385396,25753915.3009224,11479816.749372875,6873882.334974901,11574271.894459194,6465573.102468643
