arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
40,"{'L': 32.3, 'H': 512}",34367157.14292439,21591623.500933506,40690725.34998478,29564351.76326562,36721098.75847188,21591623.500933506,29620022.33577389,23909013.3289256
40,"{'L': 19.7, 'H': 4096}",18479447.386458557,11931248.745916456,25365275.373532433,26595549.590223607,19983182.23449771,11931248.745916456,27127087.357180923,11812431.90347775
40,"{'L': 15.3, 'H': 32768}",12326270.814260654,7967534.734982019,18801669.250351977,30868662.794987153,12820922.555471389,7967534.734982019,13571447.695938816,7478123.2777635455
40,"{'L': 13.0, 'H': 262144}",8470628.115047904,5491096.594097303,13686191.935566993,31158951.27990753,9132234.820387341,5491096.594097303,9185241.062347302,5174251.158782689
