arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
28,"{'L': 32.3, 'H': 512}",40117236.304562904,24687172.039182354,44959819.73947422,35248266.03083145,42386636.23995937,24687172.039182354,35344102.05520284,27947778.12897009
28,"{'L': 19.7, 'H': 4096}",24177222.02495632,15268983.529660644,35116821.35625743,35712562.13240263,25670761.57190349,15268983.529660644,36321843.10439105,16045550.086584847
28,"{'L': 15.3, 'H': 32768}",16217903.371105064,10417264.35595507,26823093.622678947,31489137.810713094,17247239.468799926,10417264.35595507,33197378.529710792,10567926.941697648
28,"{'L': 13.0, 'H': 262144}",12413936.108479533,8026032.321658317,20016852.193728488,30062793.115894355,13063119.528429111,8026032.321658317,15306934.78980132,7827856.770784453
