arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
30,"{'L': 32.3, 'H': 512}",40487416.87503202,24975284.86879573,45760116.46934938,35380316.89097288,42773127.44069268,24975284.86879573,35465385.73282019,28048554.25912956
30,"{'L': 19.7, 'H': 4096}",23342537.663228136,14740150.170728825,33645427.128323086,34093183.794149116,24715608.592363086,14740150.170728825,34659792.41176249,15484658.18144214
30,"{'L': 15.3, 'H': 32768}",15511625.822845908,9955813.594970377,26364714.64775629,36266754.71845672,16286252.594737748,9955813.594970377,38788135.16603264,9923647.196016897
30,"{'L': 13.0, 'H': 262144}",12344604.670936206,7906065.8024675585,24543247.442502774,40464149.34052855,12861907.366732005,7906065.8024675585,13256894.04936209,7656415.855168788
