arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
28,"{'L': 56.3, 'H': 64}",33602218.17249675,22928809.007403087,33726204.222648256,18722629.377410214,35542061.7087405,18832214.028691582,18724279.80612005,18719687.87196616
28,"{'L': 18.9, 'H': 512}",19572468.098944012,12381303.74346793,24323197.800686754,18947510.996642146,21228732.48635985,12381303.74346793,18970471.64364181,13579964.362343593
28,"{'L': 12.4, 'H': 4096}",11262377.820367998,7237795.21844795,15283511.966518559,18663032.359499086,11845097.949548328,7237795.21844795,12304757.629070595,6990875.00581129
28,"{'L': 9.8, 'H': 32768}",7705887.852677328,5057679.928387521,11572950.93408993,22711507.24698178,8309040.209827366,5057679.928387521,8228151.938595993,4702146.4080691915
28,"{'L': 8.5, 'H': 262144}",4631532.495140783,3010856.3156256727,6670666.9851119835,13530945.258249847,4845198.724644532,3010856.3156256727,4971863.282029484,2878542.9438491967
