arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
30,"{'L': 56.3, 'H': 64}",31970735.85619771,22312216.4540901,33101195.852057975,17764512.517218646,34760059.147308685,17892489.8142723,17765874.79940681,17761764.433660865
30,"{'L': 18.9, 'H': 512}",18384869.79308287,11750644.498948388,23059166.461522304,17696582.867416777,19982780.48621948,11750644.498948388,17709944.35737778,12672095.986420874
30,"{'L': 12.4, 'H': 4096}",10496028.53150076,6831844.561352593,14700298.037398834,20136581.331863906,11212724.586603696,6831844.561352593,13114555.838753022,6499383.370383763
30,"{'L': 9.8, 'H': 32768}",5877397.337608629,3893531.405969008,9240815.62878678,17070596.77658256,6357575.734602695,3893531.405969008,6580041.078721166,3611868.8463094835
30,"{'L': 8.5, 'H': 262144}",4377387.326794946,2865357.100643653,6025120.014157561,12871855.44258348,4699503.298535283,2865357.100643653,4832442.577735198,2843445.8841838366
