arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
34,"{'L': 32.3, 'H': 512}",37899107.07755722,23406469.07636344,43601169.2653116,33108446.221175965,40032616.20167804,23406469.07636344,33213690.935539942,26342367.564203527
34,"{'L': 19.7, 'H': 4096}",22296912.7017103,14165467.098703276,31177171.08652631,34128238.81239323,23301685.406023573,14165467.098703276,34878680.574988395,14768320.465532362
34,"{'L': 15.3, 'H': 32768}",15066463.336734371,9639764.016475767,25560355.73222988,34832373.33189062,15752756.353211332,9639764.016475767,36411310.74082299,9391457.495671958
34,"{'L': 13.0, 'H': 262144}",10582308.535470793,6881487.7627205,18989954.25749496,37058827.01338202,11218127.60114432,6881487.7627205,11664128.436714506,6443754.007845893
