arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
34,"{'L': 56.3, 'H': 64}",28155248.05381675,20605292.069033332,31848384.488875005,15473924.119600754,31967977.015130986,15625541.2985407,15475185.693563066,15472915.576194843
34,"{'L': 18.9, 'H': 512}",16008045.732629327,10368617.777027419,20782028.905889433,15014649.88713503,17484890.006855004,10368617.777027419,15024598.504883617,10769298.735770356
34,"{'L': 12.4, 'H': 4096}",7830790.541663849,5178408.086290806,10230901.014912909,13647380.819250008,8518283.64323923,5178408.086290806,8773269.981638888,4695595.139644282
34,"{'L': 9.8, 'H': 32768}",4387720.532005428,2909190.6693156087,5933821.181991079,14695763.346049057,4721253.630456852,2909190.6693156087,4926327.9379702285,2852439.4209358767
34,"{'L': 8.5, 'H': 262144}",3897202.6270336523,2582235.1560125193,7027293.118290427,20970419.374126643,4235539.872624268,2582235.1560125193,4168918.6937439786,2581830.605248919
