arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
20,"{'L': 32.3, 'H': 512}",45929247.65817969,28050169.96884174,49643908.60766521,40715452.382736705,47290493.47916707,28050169.96884174,40811878.15249354,30879505.26903812
20,"{'L': 19.7, 'H': 4096}",28885642.664793007,18005264.83176029,42562512.1256215,41357857.6764901,29589343.840145476,18005264.83176029,41957171.999940865,19350788.703059755
20,"{'L': 15.3, 'H': 32768}",20537967.035239246,13003210.918473445,36704138.52890015,42550372.15261061,21326264.919619422,13003210.918473445,45586127.452335484,13767556.611252049
20,"{'L': 13.0, 'H': 262144}",16110324.237227412,10210700.239068132,39324578.78499855,43542176.39605508,16703954.339826992,10210700.239068132,25170094.081185,10699024.33495751
