arrival_rate,bp_parameter,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,DYNAMIC_L2_Norm,RFdynamic_L2_Norm,BAL_L2_Norm
22,"{'L': 32.3, 'H': 512}",44468268.58768226,27161389.16911554,48831335.933900736,39475152.09482879,45897528.51599871,27161389.16911554,39578659.62786017,30051380.230753098
22,"{'L': 19.7, 'H': 4096}",27587116.053104192,17196762.658272486,40532023.95960367,38864703.14242753,28401080.372114826,17196762.658272486,39458092.651959874,18526213.432390682
22,"{'L': 15.3, 'H': 32768}",19432974.866278656,12308246.64732264,32831201.51355256,34599263.799532495,20250471.634305384,12308246.64732264,36052904.05756707,13034843.545352165
22,"{'L': 13.0, 'H': 262144}",15124749.239535213,9630260.185456362,30958749.99545888,55042098.877809845,15839957.921510018,9630260.185456362,17073109.51104599,9926692.574206728
