frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1590191.290939,307579.000000,75.815566
4,962149.211332,239251.000000,78.415560
8,1176405.187891,260385.000000,6028.719101
16,1045152.727715,264171.000000,870.498133
32,1878088.991157,295538.000000,252324.577334
64,2364293.360607,298494.000000,375622.795012
128,1644887.936924,279449.000000,53375.639350
256,903549.910663,241632.000000,4535.856920
512,2102364.224581,305196.000000,236511.321547
1024,2677521.033152,286672.000000,438861.045068
2048,2157197.766817,287198.000000,142267.595330
4096,3242548.772571,283768.000000,1429788.001697
8192,1827266.459390,293763.000000,528705.317368
16384,1506828.003392,188690.000000,1067487.835811
32768,3299000.316333,200088.000000,2323205.660069
65536,4608752.399047,188952.000000,4111478.646247
