frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,796443.509120,190820.000000,25.495098
4,2004992.602057,296369.000000,3521.847101
8,1206891.484772,250735.000000,436.965674
16,1747940.180258,255974.000000,10143.360735
32,1869453.631730,284421.000000,67481.972430
64,2104708.573627,302643.000000,846.281868
128,2683755.645760,300945.000000,2950.278800
256,1685736.472153,272949.000000,491.982723
512,2005462.038081,291898.000000,188306.600030
1024,2257813.228960,305291.000000,49282.636060
2048,1207738.197045,274394.000000,215773.130380
4096,2316433.314719,267314.000000,247520.422396
8192,3182205.683962,306079.000000,1315185.709256
16384,2756147.749120,302887.000000,208479.177200
32768,4320904.519446,198522.000000,3476706.879362
65536,10970546.630502,303832.000000,6651316.148960
