frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,466077.513456,170896.000000,57.810034
4,342939.466459,195855.000000,1772.657609
8,637934.756463,235482.000000,182.674574
16,852447.430530,268437.000000,159.201131
32,329186.500727,184121.000000,230.880922
64,212512.385357,122983.000000,1579.662306
128,1470583.747864,291123.000000,780.609377
256,912138.745174,248598.000000,1554.440414
512,863543.384662,226047.000000,70968.591405
1024,798290.172134,239280.000000,11548.337846
2048,1714619.353994,285114.000000,60492.873547
4096,1423683.167217,273886.000000,853931.838569
8192,1396980.939917,272949.000000,546996.320372
16384,1095782.764016,159283.000000,347288.024316
32768,2666308.735704,295017.000000,2304818.478674
65536,2790561.288989,243438.000000,2242255.912133
