frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1065691.137546,240249.000000,24.596748
4,1142114.975699,305778.000000,110314.445310
8,738527.507896,215506.000000,31.320920
16,1558005.083926,287107.000000,3101.404521
32,2054269.808085,289077.000000,1820.991763
64,1853973.609844,243285.000000,145.554114
128,2415885.380207,285821.000000,3740.740568
256,2303030.067840,309106.000000,181078.726288
512,1809987.136519,297674.000000,319150.939187
1024,2479393.572864,300792.000000,370311.487279
2048,2592676.119028,281250.000000,309701.179078
4096,863861.382407,179971.000000,237663.556992
8192,2604303.912154,257680.000000,999051.060254
16384,2829849.402056,299347.000000,1350940.160319
32768,4422967.143714,311931.000000,3727026.929763
65536,7440118.723259,239154.000000,6404728.354576
