frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,164878.365594,78501.000000,28.600699
4,145179.353229,104112.000000,283.273719
8,325121.471261,281993.000000,43.703547
16,302149.405447,249590.000000,225.690053
32,198218.419575,144483.000000,30.512293
64,128352.763940,53962.000000,2654.131685
128,150468.749809,91555.000000,313.493222
256,322027.935133,211690.000000,836.328285
512,448729.310879,309572.000000,29801.257809
1024,125826.713066,56703.000000,8550.839783
2048,537667.405265,297714.000000,143371.497809
4096,303068.217225,137924.000000,15122.418590
8192,198224.318011,89337.000000,14538.541983
16384,525097.984427,230980.000000,347036.662128
32768,311601.191910,100283.000000,216100.772326
65536,106256.600341,95611.000000,0.000000
