frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,471980.716638,344812.000000,117.000000
4,61551.259792,25871.000000,13.190906
8,54682.199060,26410.000000,63.882705
16,75376.952552,41197.000000,33.090784
32,384058.322299,240294.000000,237.535261
64,379249.734478,333969.000000,168.902339
128,200604.739378,114146.000000,7319.646918
256,377954.004162,221697.000000,376.881944
512,431023.828375,228505.000000,762.009842
1024,454775.276071,256093.000000,2866.405589
2048,171049.177961,86279.000000,41800.307451
4096,373883.907477,225205.000000,5635.050665
8192,96171.967319,39007.000000,23687.209017
16384,129906.401517,61235.000000,44929.319425
32768,182896.558568,64298.000000,135979.519329
65536,156723.373298,83747.000000,0.000000
