frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,209615.994752,99281.000000,0.000000
4,475944.646351,301239.000000,0.000000
8,410751.041849,226400.000000,0.000000
16,329629.853348,160950.000000,0.000000
32,284293.281539,181628.000000,0.000000
64,135405.022695,51373.000000,0.000000
128,761711.414720,268195.000000,0.000000
256,199455.430046,137859.000000,0.000000
512,264803.276317,154877.000000,0.000000
1024,254495.187277,148526.000000,0.000000
2048,280678.188572,95610.000000,0.000000
4096,611519.560753,217811.000000,0.000000
8192,416247.254133,285654.000000,0.000000
16384,727421.979082,241560.000000,0.000000
32768,811253.976999,304463.000000,0.000000
65536,533597.075613,165362.000000,0.000000
