frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,431816.211169,157361.000000,26.400758
4,368608.363970,178369.000000,51.903757
8,750216.026145,240275.000000,124.931981
16,796273.593112,262329.000000,897.582308
32,438301.814896,272786.000000,155.765850
64,376497.637532,113346.000000,612.276898
128,815771.893778,284577.000000,12903.517079
256,471293.088021,140679.000000,2468.016410
512,1456382.452921,325370.000000,6240.496054
1024,1001074.873211,307122.000000,68200.344420
2048,1176960.695837,280370.000000,161551.269710
4096,1451008.266564,307789.000000,63761.116764
8192,513789.972961,146122.000000,242662.512834
16384,849643.886128,152754.000000,478813.118494
32768,4110285.326729,314597.000000,3799589.398515
65536,2377348.005842,283033.000000,1924507.869416
