frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,894353.850982,239110.000000,0.000000
4,701783.754502,172172.000000,0.000000
8,2195361.255421,306243.000000,0.000000
16,1167117.821347,247620.000000,0.000000
32,1530212.023388,253540.000000,0.000000
64,1954822.867854,302596.000000,0.000000
128,2449898.859054,295648.000000,0.000000
256,1955135.132490,293256.000000,0.000000
512,2001871.493307,261548.000000,0.000000
1024,1870042.819340,299532.000000,0.000000
2048,2554798.766093,296509.000000,0.000000
4096,1696100.882880,248207.000000,0.000000
8192,2774029.659632,274218.000000,0.000000
16384,2710514.667186,145892.000000,0.000000
32768,5904273.974621,304044.000000,0.000000
65536,789745.645370,86427.000000,0.000000
