frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,403991.596607,178200.000000,0.000000
4,439152.875379,152909.000000,0.000000
8,746366.362091,295408.000000,0.000000
16,441083.095586,157282.000000,0.000000
32,442924.308814,266598.000000,0.000000
64,314104.820385,131884.000000,0.000000
128,283135.211660,195338.000000,0.000000
256,306364.876291,188290.000000,0.000000
512,545088.068824,311839.000000,0.000000
1024,339614.758466,144077.000000,0.000000
2048,243471.388742,152603.000000,0.000000
4096,278392.893009,249770.000000,0.000000
8192,334480.246294,241247.000000,0.000000
16384,741961.824217,270485.000000,0.000000
32768,322664.515709,202015.000000,0.000000
65536,618754.005207,189412.000000,0.000000
