frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1014902.868298,272114.000000,0.000000
4,600874.216795,182974.000000,0.000000
8,1049881.236621,269714.000000,0.000000
16,1986257.115811,296155.000000,0.000000
32,1244834.036740,234494.000000,0.000000
64,1316712.633160,280556.000000,0.000000
128,2349984.077435,290319.000000,0.000000
256,1763905.835533,291997.000000,0.000000
512,1709272.275206,293805.000000,0.000000
1024,2150803.123532,284821.000000,0.000000
2048,2443682.433821,313508.000000,0.000000
4096,3182097.441108,294046.000000,0.000000
8192,2962009.813380,290271.000000,0.000000
16384,4494359.074396,266971.000000,0.000000
32768,1250011.129838,138122.000000,0.000000
65536,617064.313244,91684.000000,0.000000
