frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1681235.607773,291684.000000,15.000000
4,1343927.393162,226261.000000,103.715958
8,1605823.049033,285295.000000,75.119904
16,1550264.274533,300819.000000,60.679486
32,1288987.625021,258116.000000,166.934119
64,1390468.251225,302117.000000,1353.343268
128,2544080.456748,300179.000000,112579.312131
256,2308409.896906,302364.000000,244068.596325
512,1985770.532870,293099.000000,161973.803802
1024,1513717.196433,290206.000000,69720.509300
2048,3250044.996460,305531.000000,752272.595489
4096,2637437.495071,298048.000000,1022194.364250
8192,1884780.291875,222679.000000,515915.911606
16384,899356.492308,100253.000000,270447.968804
32768,4660908.139569,272303.000000,3246787.077358
65536,3020613.866295,169079.000000,2910876.426398
