frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,564627.190766,282547.000000,356.352354
4,413995.569171,154706.000000,40.583248
8,937571.893636,290074.000000,84.740781
16,696469.124871,282521.000000,525.588242
32,722910.923226,291651.000000,10020.262072
64,228543.947476,102654.000000,247.634812
128,1374916.443578,297796.000000,1267.714084
256,898028.470224,247887.000000,10677.013300
512,1126481.002198,293519.000000,103647.912926
1024,670744.073251,251000.000000,131584.991553
2048,1124636.590243,302391.000000,187609.169944
4096,1301754.246671,271808.000000,773293.291356
8192,2535001.363255,301039.000000,1541598.872783
16384,1817878.159975,278094.000000,1021501.863373
32768,1115964.339482,252762.000000,710651.734652
65536,2338945.284003,312463.000000,2274407.383042
