frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,183196.637278,107553.000000,42.544095
4,300666.009279,150171.000000,83.060219
8,349800.218432,170262.000000,25.337719
16,323191.120129,167613.000000,99.974997
32,161862.886602,104834.000000,161.207940
64,724612.570604,275274.000000,1762.346731
128,392918.884785,190562.000000,2456.261997
256,339234.950166,151345.000000,1403.292557
512,540127.640718,308493.000000,5192.644606
1024,168664.102618,114235.000000,1532.250959
2048,1221391.351349,314784.000000,304392.806052
4096,905932.698740,332526.000000,213752.526387
8192,744626.263146,265728.000000,188702.451351
16384,471586.503504,177960.000000,256253.659238
32768,1068386.032491,276798.000000,482595.471778
65536,576155.954739,234815.000000,376184.102329
