frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,664824.629941,286111.000000,958.088722
4,357917.777871,128448.000000,100.309521
8,683638.117822,201791.000000,531.342639
16,929030.106443,295741.000000,133.544000
32,1261056.903058,309465.000000,44.429720
64,912531.598583,220500.000000,6989.139647
128,1133707.074555,306893.000000,3162.117171
256,994274.978938,277143.000000,77403.770606
512,1223159.681976,307197.000000,70979.801197
1024,606821.569982,210403.000000,232080.159604
2048,545684.861391,218175.000000,261130.547838
4096,494877.786503,172507.000000,108657.807294
8192,1459133.833760,295048.000000,895793.747079
16384,3004349.701293,300168.000000,1484869.351112
32768,1508858.228139,287695.000000,259142.650671
65536,2053141.935810,243197.000000,1259983.672475
