frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,436754.410090,189475.000000,39.458839
4,185588.840807,111568.000000,9.219544
8,285937.459346,158208.000000,68.738635
16,227463.807992,124225.000000,31.527766
32,222899.414566,94939.000000,1852.480499
64,309343.588159,176739.000000,228.729097
128,806625.150274,282647.000000,1336.138840
256,392247.156483,231454.000000,2638.183655
512,170980.960545,132978.000000,963.447975
1024,152114.914555,72038.000000,13896.039076
2048,387118.676993,164758.000000,31064.913906
4096,814572.734064,260345.000000,313969.246379
8192,292621.485226,116554.000000,24668.067679
16384,469700.017560,139632.000000,407173.200416
32768,615540.609680,209013.000000,570898.125339
65536,294253.580393,108325.000000,261554.404346
