frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,218883.645150,151836.000000,100.836501
4,394728.033008,292955.000000,175.667299
8,725741.529645,457233.000000,214.345515
16,447228.507944,272193.000000,514.317995
32,423355.880036,278099.000000,61.595454
64,383892.690931,255619.000000,527.848463
128,105535.497568,64183.000000,916.030021
256,227588.067537,101306.000000,435.426228
512,360190.370506,203864.000000,11286.211765
1024,437595.009411,259602.000000,146399.817951
2048,638614.359955,301746.000000,4315.149824
4096,166852.273670,140276.000000,488.792389
8192,404344.692106,180347.000000,67834.847726
16384,243218.431374,84010.000000,130225.044623
32768,81325.794106,33066.000000,49472.387885
65536,311592.627130,130454.000000,272719.600993
