frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,138480.667427,58948.000000,0.000000
4,541714.244459,230357.000000,0.000000
8,134442.769724,103695.000000,0.000000
16,129662.938329,70953.000000,0.000000
32,559345.388686,292814.000000,0.000000
64,657630.402426,247434.000000,0.000000
128,367406.711825,140904.000000,0.000000
256,432629.601106,258659.000000,0.000000
512,203428.718931,113274.000000,0.000000
1024,876407.173182,293451.000000,0.000000
2048,428148.418872,278161.000000,0.000000
4096,688607.344082,328058.000000,0.000000
8192,184111.643182,73764.000000,0.000000
16384,668635.429968,221081.000000,0.000000
32768,404570.158266,221843.000000,0.000000
65536,865234.915200,295941.000000,0.000000
