frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,400210.982443,221290.000000,8.485281
4,559007.182330,288520.000000,75.352505
8,545280.202247,225238.000000,2752.636009
16,167508.066173,78795.000000,20.615528
32,152190.555403,67666.000000,119.033609
64,322667.934087,199204.000000,394.860735
128,260954.776015,170633.000000,3366.790905
256,279298.166240,93490.000000,136485.613685
512,1065072.516960,308963.000000,314971.761437
1024,292418.955784,149603.000000,2423.896862
2048,255341.093522,153706.000000,50969.402321
4096,260636.640392,87859.000000,18513.881846
8192,484534.356152,153573.000000,199507.374072
16384,713045.760222,193329.000000,193745.394208
32768,358329.792398,166081.000000,193937.032405
65536,215752.887095,90937.000000,0.000000
